kingdom,Genus,Species,Common.name,pheno,collection_date
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,1982-10-05
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Viola,pedata,Birdfoot Violet,s,NA
Plantae,Viola,pedata,Birdfoot Violet,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,1963-09-08
Plantae,Caltha,palustris,Marsh Marigold,e,1963-10-03
Plantae,Caltha,palustris,Marsh Marigold,s,1964-11-27
Plantae,Caltha,palustris,Marsh Marigold,e,1964-12-30
Plantae,Caltha,palustris,Marsh Marigold,s,1966-01-27
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,1967-03-11
Plantae,Caltha,palustris,Marsh Marigold,e,1967-04-13
Plantae,Caltha,palustris,Marsh Marigold,s,1968-05-22
Plantae,Caltha,palustris,Marsh Marigold,e,1968-06-28
Plantae,Caltha,palustris,Marsh Marigold,s,1969-07-21
Plantae,Caltha,palustris,Marsh Marigold,e,1969-08-21
Plantae,Caltha,palustris,Marsh Marigold,s,1970-09-26
Plantae,Caltha,palustris,Marsh Marigold,e,1970-10-25
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,1972-02-04
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,NA
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,1984-11-05
Plantae,Caltha,palustris,Marsh Marigold,e,1984-12-21
Plantae,Caltha,palustris,Marsh Marigold,s,1985-01-28
Plantae,Caltha,palustris,Marsh Marigold,e,1985-02-17
Plantae,Caltha,palustris,Marsh Marigold,s,1986-03-02
Plantae,Caltha,palustris,Marsh Marigold,e,1986-04-17
Plantae,Caltha,palustris,Marsh Marigold,s,1987-05-27
Plantae,Caltha,palustris,Marsh Marigold,e,1987-06-26
Plantae,Caltha,palustris,Marsh Marigold,s,1988-07-01
Plantae,Caltha,palustris,Marsh Marigold,e,1988-08-19
Plantae,Caltha,palustris,Marsh Marigold,s,1989-09-03
Plantae,Caltha,palustris,Marsh Marigold,e,1989-10-25
Plantae,Caltha,palustris,Marsh Marigold,s,1990-11-22
Plantae,Caltha,palustris,Marsh Marigold,e,1990-12-20
Plantae,Caltha,palustris,Marsh Marigold,s,1991-01-26
Plantae,Caltha,palustris,Marsh Marigold,e,1991-02-18
Plantae,Caltha,palustris,Marsh Marigold,s,1992-03-04
Plantae,Caltha,palustris,Marsh Marigold,e,NA
Plantae,Caltha,palustris,Marsh Marigold,s,1993-05-05
Plantae,Caltha,palustris,Marsh Marigold,e,1993-06-22
Plantae,Rhododendron,canadense,Rhodora,s,1963-07-09
Plantae,Rhododendron,canadense,Rhodora,e,1963-08-17
Plantae,Rhododendron,canadense,Rhodora,s,1964-09-08
Plantae,Rhododendron,canadense,Rhodora,e,1964-10-17
Plantae,Rhododendron,canadense,Rhodora,s,1966-11-10
Plantae,Rhododendron,canadense,Rhodora,e,1966-12-20
Plantae,Rhododendron,canadense,Rhodora,s,1967-01-17
Plantae,Rhododendron,canadense,Rhodora,e,1967-02-08
Plantae,Rhododendron,canadense,Rhodora,s,1968-03-01
Plantae,Rhododendron,canadense,Rhodora,e,1968-04-15
Plantae,Rhododendron,canadense,Rhodora,s,1969-05-02
Plantae,Rhododendron,canadense,Rhodora,e,1969-06-15
Plantae,Rhododendron,canadense,Rhodora,s,1970-07-06
Plantae,Rhododendron,canadense,Rhodora,e,1970-08-31
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,NA
Plantae,Rhododendron,canadense,Rhodora,s,1972-11-16
Plantae,Rhododendron,canadense,Rhodora,e,1972-12-31
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,1973-02-25
Plantae,Rhododendron,canadense,Rhodora,s,1974-03-04
Plantae,Rhododendron,canadense,Rhodora,e,1974-04-17
Plantae,Rhododendron,canadense,Rhodora,s,1975-05-14
Plantae,Rhododendron,canadense,Rhodora,e,1975-06-28
Plantae,Rhododendron,canadense,Rhodora,s,1976-07-14
Plantae,Rhododendron,canadense,Rhodora,e,1976-08-14
Plantae,Rhododendron,canadense,Rhodora,s,1977-09-26
Plantae,Rhododendron,canadense,Rhodora,e,1977-10-14
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,NA
Plantae,Rhododendron,canadense,Rhodora,s,1980-01-10
Plantae,Rhododendron,canadense,Rhodora,e,NA
Plantae,Rhododendron,canadense,Rhodora,s,1981-03-01
Plantae,Rhododendron,canadense,Rhodora,e,1981-04-14
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,NA
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,NA
Plantae,Rhododendron,canadense,Rhodora,s,1984-09-18
Plantae,Rhododendron,canadense,Rhodora,e,1984-10-03
Plantae,Rhododendron,canadense,Rhodora,s,1985-11-03
Plantae,Rhododendron,canadense,Rhodora,e,1985-12-15
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,1986-02-19
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,1987-04-18
Plantae,Rhododendron,canadense,Rhodora,s,NA
Plantae,Rhododendron,canadense,Rhodora,e,1988-06-04
Plantae,Rhododendron,canadense,Rhodora,s,1989-07-14
Plantae,Rhododendron,canadense,Rhodora,e,1989-08-25
Plantae,Rhododendron,canadense,Rhodora,s,1990-09-13
Plantae,Rhododendron,canadense,Rhodora,e,1990-10-25
Plantae,Rhododendron,canadense,Rhodora,s,1991-11-26
Plantae,Rhododendron,canadense,Rhodora,e,1991-12-14
Plantae,Rhododendron,canadense,Rhodora,s,1992-01-16
Plantae,Rhododendron,canadense,Rhodora,e,NA
Plantae,Rhododendron,canadense,Rhodora,s,1993-03-09
Plantae,Rhododendron,canadense,Rhodora,e,1993-04-19
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,1964-07-07
Plantae,Amelianchier,,Shadbush,e,1964-08-10
Plantae,Amelianchier,,Shadbush,s,1966-09-14
Plantae,Amelianchier,,Shadbush,e,1966-10-20
Plantae,Amelianchier,,Shadbush,s,1967-11-16
Plantae,Amelianchier,,Shadbush,e,1967-12-21
Plantae,Amelianchier,,Shadbush,s,1968-01-25
Plantae,Amelianchier,,Shadbush,e,1968-02-09
Plantae,Amelianchier,,Shadbush,s,1969-03-25
Plantae,Amelianchier,,Shadbush,e,1969-04-09
Plantae,Amelianchier,,Shadbush,s,1970-05-02
Plantae,Amelianchier,,Shadbush,e,1970-06-11
Plantae,Amelianchier,,Shadbush,s,1971-07-10
Plantae,Amelianchier,,Shadbush,e,1971-08-20
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,1972-10-24
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,1973-12-04
Plantae,Amelianchier,,Shadbush,s,1974-01-25
Plantae,Amelianchier,,Shadbush,e,1974-02-03
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,1976-05-18
Plantae,Amelianchier,,Shadbush,e,1976-06-02
Plantae,Amelianchier,,Shadbush,s,1977-07-20
Plantae,Amelianchier,,Shadbush,e,1977-08-04
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,1981-02-05
Plantae,Amelianchier,,Shadbush,s,1982-03-25
Plantae,Amelianchier,,Shadbush,e,1982-04-09
Plantae,Amelianchier,,Shadbush,s,1983-05-01
Plantae,Amelianchier,,Shadbush,e,1983-06-07
Plantae,Amelianchier,,Shadbush,s,1984-07-05
Plantae,Amelianchier,,Shadbush,e,1984-08-13
Plantae,Amelianchier,,Shadbush,s,1985-09-26
Plantae,Amelianchier,,Shadbush,e,1985-10-07
Plantae,Amelianchier,,Shadbush,s,1986-11-26
Plantae,Amelianchier,,Shadbush,e,1986-12-07
Plantae,Amelianchier,,Shadbush,s,1987-01-01
Plantae,Amelianchier,,Shadbush,e,1987-02-11
Plantae,Amelianchier,,Shadbush,s,1988-03-03
Plantae,Amelianchier,,Shadbush,e,1988-04-11
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Amelianchier,,Shadbush,s,NA
Plantae,Amelianchier,,Shadbush,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,NA
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,1989-03-14
Plantae,Cornus,florida,Flowering Dogwood,e,1989-04-02
Plantae,Cornus,florida,Flowering Dogwood,s,1990-05-11
Plantae,Cornus,florida,Flowering Dogwood,e,NA
Plantae,Cornus,florida,Flowering Dogwood,s,1991-07-04
Plantae,Cornus,florida,Flowering Dogwood,e,1991-08-25
Plantae,Cornus,florida,Flowering Dogwood,s,1992-09-17
Plantae,Cornus,florida,Flowering Dogwood,e,1992-10-09
Plantae,Cornus,florida,Flowering Dogwood,s,1993-11-10
Plantae,Cornus,florida,Flowering Dogwood,e,1993-12-01
Plantae,Aquilega,canadensis,Wild Columbine,s,1963-01-12
Plantae,Aquilega,canadensis,Wild Columbine,e,1963-02-20
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,1966-05-09
Plantae,Aquilega,canadensis,Wild Columbine,e,1966-06-14
Plantae,Aquilega,canadensis,Wild Columbine,s,1967-07-19
Plantae,Aquilega,canadensis,Wild Columbine,e,1967-08-10
Plantae,Aquilega,canadensis,Wild Columbine,s,1968-09-26
Plantae,Aquilega,canadensis,Wild Columbine,e,1968-10-10
Plantae,Aquilega,canadensis,Wild Columbine,s,1969-11-04
Plantae,Aquilega,canadensis,Wild Columbine,e,1969-12-05
Plantae,Aquilega,canadensis,Wild Columbine,s,1970-01-06
Plantae,Aquilega,canadensis,Wild Columbine,e,1970-02-14
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,1989-01-20
Plantae,Aquilega,canadensis,Wild Columbine,e,1989-02-10
Plantae,Aquilega,canadensis,Wild Columbine,s,1990-03-10
Plantae,Aquilega,canadensis,Wild Columbine,e,1990-04-29
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Aquilega,canadensis,Wild Columbine,s,1992-07-19
Plantae,Aquilega,canadensis,Wild Columbine,e,1992-08-08
Plantae,Aquilega,canadensis,Wild Columbine,s,NA
Plantae,Aquilega,canadensis,Wild Columbine,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1963-11-12
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1963-12-01
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1964-01-09
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1964-02-04
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1966-03-15
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1966-04-04
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1967-05-20
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1967-06-10
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1968-07-05
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1968-08-04
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1969-09-05
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1969-10-04
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1970-11-08
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1970-12-10
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1974-07-08
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1974-08-12
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1975-09-12
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1975-10-31
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1976-11-01
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1976-12-30
Plantae,Convallaria,majalis,Lily-of-the-valley,s,1977-01-03
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1977-02-15
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1979-04-30
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,1982-10-12
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,s,NA
Plantae,Convallaria,majalis,Lily-of-the-valley,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,1963-09-12
Plantae,Cardamine,pratensis,Cuckoo flower,e,1963-10-01
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,1970-09-12
Plantae,Cardamine,pratensis,Cuckoo flower,e,1970-10-26
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Cardamine,pratensis,Cuckoo flower,s,NA
Plantae,Cardamine,pratensis,Cuckoo flower,e,NA
Plantae,Trientalis,borealis,Starflower,s,1963-07-12
Plantae,Trientalis,borealis,Starflower,e,1963-08-10
Plantae,Trientalis,borealis,Starflower,s,1964-09-09
Plantae,Trientalis,borealis,Starflower,e,1964-10-04
Plantae,Trientalis,borealis,Starflower,s,1966-11-20
Plantae,Trientalis,borealis,Starflower,e,1966-12-12
Plantae,Trientalis,borealis,Starflower,s,1967-01-18
Plantae,Trientalis,borealis,Starflower,e,1967-02-12
Plantae,Trientalis,borealis,Starflower,s,1968-03-05
Plantae,Trientalis,borealis,Starflower,e,1968-04-05
Plantae,Trientalis,borealis,Starflower,s,1969-05-05
Plantae,Trientalis,borealis,Starflower,e,1969-06-04
Plantae,Trientalis,borealis,Starflower,s,1970-07-13
Plantae,Trientalis,borealis,Starflower,e,1970-08-02
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
Plantae,Trientalis,borealis,Starflower,s,NA
Plantae,Trientalis,borealis,Starflower,e,NA
